week_end_date,item_number,item_description,unit,city_code,city,price_pkr,price_lag_1w,price_lag_4w,price_wow_pct,price_rolling_4w_avg,price_rolling_4w_std,target_next_week_price_pkr,target_next_week_wow_pct,target_next_week_direction,split
2026-02-12,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-02-19,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-02-26,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-03-05,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-03-11,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-03-18,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-03-26,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-04-02,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-04-09,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-04-16,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-04-23,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-04-30,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,train
2026-05-07,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,validation
2026-05-14,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,validation
2026-05-21,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,validation
2026-06-04,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,400.0,0.0,flat,test
2026-06-11,18,Pulse Moong (Washed),1 Kg,7,Sargodha,400.0,400.0,400.0,0.0,400.0,0.0,381.66,-4.585,down,test
2026-06-18,18,Pulse Moong (Washed),1 Kg,7,Sargodha,381.66,400.0,400.0,-4.585,395.415,9.17,356.64,-6.555573,down,test
2026-07-02,18,Pulse Moong (Washed),1 Kg,7,Sargodha,356.64,381.66,400.0,-6.555573,384.575,20.532273,,,,test
2025-10-23,18,Pulse Moong (Washed),1 Kg,8,Multan,384.41,,,,,,379.94,-1.162821,down,train
2025-10-30,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,384.41,,-1.162821,382.175,3.160767,379.94,0.0,flat,train
2025-11-06,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,,0.0,381.43,2.580756,379.94,0.0,flat,train
2025-11-13,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,,0.0,381.0575,2.235,379.94,0.0,flat,train
2025-11-20,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,384.41,0.0,379.94,0.0,379.94,0.0,flat,train
2025-11-27,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2025-12-04,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2025-12-11,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2025-12-18,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2025-12-24,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-01-01,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-01-08,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-01-15,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-01-22,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-01-29,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-02-04,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-02-12,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-02-19,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-02-26,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-03-05,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-03-11,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-03-18,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,379.94,0.0,flat,train
2026-03-26,18,Pulse Moong (Washed),1 Kg,8,Multan,379.94,379.94,379.94,0.0,379.94,0.0,391.01,2.913618,up,train
2026-04-02,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,379.94,379.94,2.913618,382.7075,5.535,391.01,0.0,flat,train
2026-04-09,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,379.94,0.0,385.475,6.391267,391.01,0.0,flat,train
2026-04-16,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,379.94,0.0,388.2425,5.535,391.01,0.0,flat,train
2026-04-23,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,379.94,0.0,391.01,0.0,391.01,0.0,flat,train
2026-04-30,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,train
2026-05-07,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,validation
2026-05-14,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,validation
2026-05-21,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,validation
2026-06-04,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,test
2026-06-11,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,test
2026-06-18,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,391.01,0.0,flat,test
2026-07-02,18,Pulse Moong (Washed),1 Kg,8,Multan,391.01,391.01,391.01,0.0,391.01,0.0,,,,test
2025-10-23,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,366.64,,,,,,353.3,-3.638446,down,train
2025-10-30,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,366.64,,-3.638446,359.97,9.432804,353.3,0.0,flat,train
2025-11-06,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,,0.0,357.746667,7.701853,353.3,0.0,flat,train
2025-11-13,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,,0.0,356.635,6.67,353.3,0.0,flat,train
2025-11-20,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,366.64,0.0,353.3,0.0,353.3,0.0,flat,train
2025-11-27,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,353.3,0.0,353.3,0.0,353.3,0.0,flat,train
2025-12-04,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,353.3,0.0,353.3,0.0,353.3,0.0,flat,train
2025-12-11,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,353.3,0.0,353.3,0.0,353.3,0.0,flat,train
2025-12-18,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,353.3,0.0,353.3,0.0,353.3,0.0,flat,train
2025-12-24,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.3,353.3,353.3,0.0,353.3,0.0,343.3,-2.830456,down,train
2026-01-01,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,343.3,353.3,353.3,-2.830456,350.8,5.0,343.3,0.0,flat,train
2026-01-08,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,343.3,343.3,353.3,0.0,348.3,5.773503,359.73,4.785902,up,train
2026-01-15,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,359.73,343.3,353.3,4.785902,349.9075,8.068636,359.73,0.0,flat,train
2026-01-22,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,359.73,359.73,353.3,0.0,351.515,9.485865,389.75,8.345148,up,train
2026-01-29,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,359.73,343.3,8.345148,363.1275,19.364687,389.75,0.0,flat,train
2026-02-04,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,343.3,0.0,374.74,17.332055,389.75,0.0,flat,train
2026-02-12,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,359.73,0.0,382.245,15.01,389.75,0.0,flat,train
2026-02-19,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,359.73,0.0,389.75,0.0,389.75,0.0,flat,train
2026-02-26,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,389.75,0.0,389.75,0.0,389.75,0.0,flat,train
2026-03-05,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,389.75,0.0,389.75,0.0,389.75,0.0,flat,train
2026-03-11,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,389.75,0.0,389.75,0.0,389.75,0.0,flat,train
2026-03-18,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,389.75,389.75,389.75,0.0,389.75,0.0,359.73,-7.702373,down,train
2026-03-26,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,359.73,389.75,389.75,-7.702373,382.245,15.01,359.73,0.0,flat,train
2026-04-02,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,359.73,359.73,389.75,0.0,374.74,17.332055,366.55,1.895866,up,train
2026-04-09,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,366.55,359.73,389.75,1.895866,368.94,14.240978,366.55,0.0,flat,train
2026-04-16,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,366.55,366.55,389.75,0.0,363.14,3.937529,366.55,0.0,flat,train
2026-04-23,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,366.55,366.55,359.73,0.0,364.845,3.41,373.13,1.795117,up,train
2026-04-30,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,373.13,366.55,359.73,1.795117,368.195,3.29,373.21,0.02144,up,train
2026-05-07,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,373.21,373.13,366.55,0.02144,369.86,3.822198,359.63,-3.638702,down,validation
2026-05-14,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,359.63,373.21,366.55,-3.638702,368.13,6.46923,359.63,0.0,flat,validation
2026-05-21,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,359.63,359.63,366.55,0.0,366.4,7.817391,353.21,-1.785168,down,validation
2026-06-04,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.21,359.63,373.13,-1.785168,361.42,8.422517,353.21,0.0,flat,test
2026-06-11,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.21,353.21,373.21,0.0,356.42,3.706589,353.21,0.0,flat,test
2026-06-18,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.21,353.21,359.63,0.0,354.815,3.21,353.21,0.0,flat,test
2026-07-02,18,Pulse Moong (Washed),1 Kg,9,Bahawalpur,353.21,353.21,359.63,0.0,353.21,0.0,,,,test
2025-10-23,18,Pulse Moong (Washed),1 Kg,10,Karachi,388.23,,,,,,388.23,0.0,flat,train
2025-10-30,18,Pulse Moong (Washed),1 Kg,10,Karachi,388.23,388.23,,0.0,388.23,0.0,388.23,0.0,flat,train
2025-11-06,18,Pulse Moong (Washed),1 Kg,10,Karachi,388.23,388.23,,0.0,388.23,0.0,386.99,-0.319398,down,train
2025-11-13,18,Pulse Moong (Washed),1 Kg,10,Karachi,386.99,388.23,,-0.319398,387.92,0.62,384.56,-0.627923,down,train
2025-11-20,18,Pulse Moong (Washed),1 Kg,10,Karachi,384.56,386.99,388.23,-0.627923,387.0025,1.730075,383.96,-0.156022,down,train
2025-11-27,18,Pulse Moong (Washed),1 Kg,10,Karachi,383.96,384.56,388.23,-0.156022,385.935,2.014224,382.77,-0.309928,down,train
2025-12-04,18,Pulse Moong (Washed),1 Kg,10,Karachi,382.77,383.96,388.23,-0.309928,384.57,1.77657,382.77,0.0,flat,train
2025-12-11,18,Pulse Moong (Washed),1 Kg,10,Karachi,382.77,382.77,386.99,0.0,383.515,0.894446,380.93,-0.480706,down,train
2025-12-18,18,Pulse Moong (Washed),1 Kg,10,Karachi,380.93,382.77,384.56,-0.480706,382.6075,1.251143,380.34,-0.154884,down,train
2025-12-24,18,Pulse Moong (Washed),1 Kg,10,Karachi,380.34,380.93,383.96,-0.154884,381.7025,1.255956,373.5,-1.798391,down,train
2026-01-01,18,Pulse Moong (Washed),1 Kg,10,Karachi,373.5,380.34,382.77,-1.798391,379.385,4.057524,372.92,-0.155288,down,train
2026-01-08,18,Pulse Moong (Washed),1 Kg,10,Karachi,372.92,373.5,382.77,-0.155288,376.9225,4.300111,371.7,-0.327148,down,train
2026-01-15,18,Pulse Moong (Washed),1 Kg,10,Karachi,371.7,372.92,380.93,-0.327148,374.615,3.889692,372.86,0.31208,up,train
2026-01-22,18,Pulse Moong (Washed),1 Kg,10,Karachi,372.86,371.7,380.34,0.31208,372.745,0.754078,377.75,1.311484,up,train
2026-01-29,18,Pulse Moong (Washed),1 Kg,10,Karachi,377.75,372.86,373.5,1.311484,373.8075,2.687643,380.62,0.759762,up,train
2026-02-04,18,Pulse Moong (Washed),1 Kg,10,Karachi,380.62,377.75,372.92,0.759762,375.7325,4.182116,380.03,-0.15501,down,train
2026-02-12,18,Pulse Moong (Washed),1 Kg,10,Karachi,380.03,380.62,371.7,-0.15501,377.815,3.527535,383.72,0.970976,up,train
2026-02-19,18,Pulse Moong (Washed),1 Kg,10,Karachi,383.72,380.03,372.86,0.970976,380.53,2.460528,383.72,0.0,flat,train
2026-02-26,18,Pulse Moong (Washed),1 Kg,10,Karachi,383.72,383.72,377.75,0.0,382.0225,1.974848,387.31,0.935578,up,train
2026-03-05,18,Pulse Moong (Washed),1 Kg,10,Karachi,387.31,383.72,380.62,0.935578,383.695,2.972188,387.89,0.149751,up,train
2026-03-11,18,Pulse Moong (Washed),1 Kg,10,Karachi,387.89,387.31,380.03,0.149751,385.66,2.252598,387.89,0.0,flat,train
2026-03-18,18,Pulse Moong (Washed),1 Kg,10,Karachi,387.89,387.89,383.72,0.0,386.7025,2.007044,389.09,0.309366,up,train
2026-03-26,18,Pulse Moong (Washed),1 Kg,10,Karachi,389.09,387.89,383.72,0.309366,388.045,0.748398,389.09,0.0,flat,train
2026-04-02,18,Pulse Moong (Washed),1 Kg,10,Karachi,389.09,389.09,387.31,0.0,388.49,0.69282,389.09,0.0,flat,train
2026-04-09,18,Pulse Moong (Washed),1 Kg,10,Karachi,389.09,389.09,387.89,0.0,388.79,0.6,391.01,0.493459,up,train
2026-04-16,18,Pulse Moong (Washed),1 Kg,10,Karachi,391.01,389.09,387.89,0.493459,389.57,0.96,391.01,0.0,flat,train
2026-04-23,18,Pulse Moong (Washed),1 Kg,10,Karachi,391.01,391.01,389.09,0.0,390.05,1.108513,391.01,0.0,flat,train
2026-04-30,18,Pulse Moong (Washed),1 Kg,10,Karachi,391.01,391.01,389.09,0.0,390.53,0.96,391.01,0.0,flat,train
2026-05-07,18,Pulse Moong (Washed),1 Kg,10,Karachi,391.01,391.01,389.09,0.0,391.01,0.0,392.23,0.312012,up,validation
2026-05-14,18,Pulse Moong (Washed),1 Kg,10,Karachi,392.23,391.01,391.01,0.312012,391.315,0.61,392.23,0.0,flat,validation
2026-05-21,18,Pulse Moong (Washed),1 Kg,10,Karachi,392.23,392.23,391.01,0.0,391.62,0.704367,383.0,-2.353211,down,validation
2026-06-04,18,Pulse Moong (Washed),1 Kg,10,Karachi,383.0,392.23,391.01,-2.353211,389.6175,4.448995,382.1,-0.234987,down,test
2026-06-11,18,Pulse Moong (Washed),1 Kg,10,Karachi,382.1,383.0,391.01,-0.234987,387.39,5.600815,382.1,0.0,flat,test
2026-06-18,18,Pulse Moong (Washed),1 Kg,10,Karachi,382.1,382.1,392.23,0.0,384.8575,4.933277,381.5,-0.157027,down,test
2026-07-02,18,Pulse Moong (Washed),1 Kg,10,Karachi,381.5,382.1,392.23,-0.157027,382.175,0.618466,,,,test
2025-10-23,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,395.78,,,,,,394.95,-0.209712,down,train
2025-10-30,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,394.95,395.78,,-0.209712,395.365,0.586899,394.95,0.0,flat,train
2025-11-06,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,394.95,394.95,,0.0,395.226667,0.479201,390.74,-1.065958,down,train
2025-11-13,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,390.74,394.95,,-1.065958,394.105,2.277199,389.89,-0.217536,down,train
2025-11-20,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,389.89,390.74,395.78,-0.217536,392.6325,2.698424,389.89,0.0,flat,train
2025-11-27,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,389.89,389.89,394.95,0.0,391.3675,2.421713,389.89,0.0,flat,train
2025-12-04,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,389.89,389.89,394.95,0.0,390.1025,0.425,389.89,0.0,flat,train
2025-12-11,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,389.89,389.89,390.74,0.0,389.89,0.0,379.16,-2.752058,down,train
2025-12-18,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,379.16,389.89,389.89,-2.752058,387.2075,5.365,379.16,0.0,flat,train
2025-12-24,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,379.16,379.16,389.89,0.0,384.525,6.194968,379.16,0.0,flat,train
2026-01-01,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,379.16,379.16,389.89,0.0,381.8425,5.365,379.16,0.0,flat,train
2026-01-08,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,379.16,379.16,389.89,0.0,379.16,0.0,391.54,3.265112,up,train
2026-01-15,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,379.16,379.16,3.265112,382.255,6.19,391.54,0.0,flat,train
2026-01-22,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,379.16,0.0,385.35,7.147596,391.54,0.0,flat,train
2026-01-29,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,379.16,0.0,388.445,6.19,391.54,0.0,flat,train
2026-02-04,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,379.16,0.0,391.54,0.0,391.54,0.0,flat,train
2026-02-12,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-02-19,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-02-26,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-03-05,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-03-11,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-03-18,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-03-26,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,391.54,0.0,flat,train
2026-04-02,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,391.54,391.54,391.54,0.0,391.54,0.0,393.22,0.429075,up,train
2026-04-09,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,393.22,391.54,391.54,0.429075,391.96,0.84,393.22,0.0,flat,train
2026-04-16,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,393.22,393.22,391.54,0.0,392.38,0.969948,393.22,0.0,flat,train
2026-04-23,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,393.22,393.22,391.54,0.0,392.8,0.84,393.22,0.0,flat,train
2026-04-30,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,393.22,393.22,391.54,0.0,393.22,0.0,393.22,0.0,flat,train
2026-05-07,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,393.22,393.22,393.22,0.0,393.22,0.0,398.29,1.289355,up,validation
2026-05-14,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,398.29,393.22,393.22,1.289355,394.4875,2.535,398.29,0.0,flat,validation
2026-05-21,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,398.29,398.29,393.22,0.0,395.755,2.927166,398.29,0.0,flat,validation
2026-06-04,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,398.29,398.29,393.22,0.0,397.0225,2.535,398.29,0.0,flat,test
2026-06-11,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,398.29,398.29,393.22,0.0,398.29,0.0,398.29,0.0,flat,test
2026-06-18,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,398.29,398.29,398.29,0.0,398.29,0.0,399.98,0.424314,up,test
2026-07-02,18,Pulse Moong (Washed),1 Kg,11,Hyderabad,399.98,398.29,398.29,0.424314,398.7125,0.845,,,,test
2025-10-23,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,,,,,,409.88,0.0,flat,train
2025-10-30,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,,0.0,409.88,0.0,409.88,0.0,flat,train
2025-11-06,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,,0.0,409.88,0.0,409.88,0.0,flat,train
2025-11-13,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,,0.0,409.88,0.0,409.88,0.0,flat,train
2025-11-20,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2025-11-27,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2025-12-04,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2025-12-11,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2025-12-18,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2025-12-24,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-01-01,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-01-08,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-01-15,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-01-22,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-01-29,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-02-04,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,409.88,0.0,flat,train
2026-02-12,18,Pulse Moong (Washed),1 Kg,12,Sukkur,409.88,409.88,409.88,0.0,409.88,0.0,420.0,2.469015,up,train
2026-02-19,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,409.88,409.88,2.469015,412.41,5.06,420.0,0.0,flat,train
2026-02-26,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,409.88,0.0,414.94,5.842785,420.0,0.0,flat,train
2026-03-05,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,409.88,0.0,417.47,5.06,420.0,0.0,flat,train
2026-03-11,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,409.88,0.0,420.0,0.0,420.0,0.0,flat,train
2026-03-18,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-03-26,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-04-02,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-04-09,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-04-16,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-04-23,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-04-30,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,train
2026-05-07,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,validation
2026-05-14,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,validation
2026-05-21,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,validation
2026-06-04,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,test
2026-06-11,18,Pulse Moong (Washed),1 Kg,12,Sukkur,420.0,420.0,420.0,0.0,420.0,0.0,420.0,0.0,flat,test
