observation_id,date,ceiling_amount_million_pkr,ceiling_institutions,floor_amount_million_pkr,floor_institutions,total_facility_amount_million_pkr,net_floor_minus_ceiling_amount_million_pkr,total_facility_amount_million_pkr_lag_1,total_facility_amount_million_pkr_rolling_7_obs_avg,total_facility_amount_million_pkr_rolling_30_obs_avg,net_floor_minus_ceiling_amount_million_pkr_lag_1,net_floor_minus_ceiling_amount_million_pkr_rolling_7_obs_avg,net_floor_minus_ceiling_amount_million_pkr_rolling_30_obs_avg,target_next_obs_total_facility_amount_million_pkr,target_next_obs_facility_direction,split
corridor_01209,2022-01-31,8000,1,0,0,8000,-8000,50000.0,43542.857143,43105.433333,-50000.0,20971.428571,3094.566667,0.0,down,train
corridor_01210,2022-02-01,0,0,0,0,0,0,8000.0,35828.571429,42438.766667,-8000.0,13257.142857,3761.233333,6000.0,up,train
corridor_01211,2022-02-03,6000,4,0,0,6000,-6000,0.0,30257.142857,42205.433333,0.0,5971.428571,3127.9,300.0,down,train
corridor_01212,2022-02-15,300,1,0,0,300,-300,6000.0,21871.428571,42215.433333,-6000.0,-2500.0,3117.9,26000.0,up,train
corridor_01213,2022-02-16,26000,2,0,0,26000,-26000,300.0,15900.0,40318.1,-300.0,-15900.0,5015.233333,9500.0,down,train
corridor_01214,2022-02-17,0,0,9500,1,9500,9500,26000.0,14257.142857,40584.766667,-26000.0,-11542.857143,5381.9,14150.0,up,train
corridor_01215,2022-02-18,14150,2,0,0,14150,-14150,9500.0,9135.714286,39623.1,9500.0,-6421.428571,6343.566667,9700.0,down,train
corridor_01216,2022-02-21,9700,2,0,0,9700,-9700,14150.0,9378.571429,37639.766667,-14150.0,-6664.285714,3713.566667,23000.0,up,train
corridor_01217,2022-02-24,0,0,23000,1,23000,23000,9700.0,12664.285714,36739.766667,-9700.0,-3378.571429,6146.9,0.0,down,train
corridor_01218,2022-03-01,0,0,0,0,0,0,23000.0,11807.142857,34306.433333,23000.0,-2521.428571,8580.233333,180000.0,up,train
corridor_01219,2022-03-01,0,0,180000,2,180000,180000,0.0,37478.571429,36682.1,0.0,23235.714286,18204.566667,173000.0,down,train
corridor_01220,2022-03-02,0,0,173000,4,173000,173000,180000.0,58478.571429,41682.1,180000.0,51664.285714,23204.566667,150650.0,down,train
corridor_01221,2022-03-03,0,0,150650,6,150650,150650,173000.0,78642.857143,45303.766667,173000.0,71828.571429,26826.233333,34050.0,down,train
corridor_01222,2022-03-10,34050,3,0,0,34050,-34050,150650.0,81485.714286,42322.1,150650.0,68985.714286,21574.566667,87850.0,up,train
corridor_01223,2022-03-11,87850,12,0,0,87850,-87850,34050.0,92650.0,41350.433333,-34050.0,57821.428571,14746.233333,9350.0,down,train
corridor_01224,2022-03-14,9350,1,0,0,9350,-9350,87850.0,90700.0,41162.1,-87850.0,53200.0,13934.566667,5350.0,down,train
corridor_01225,2022-03-15,5350,2,0,0,5350,-5350,9350.0,91464.285714,41173.766667,-9350.0,52435.714286,13922.9,71900.0,up,train
corridor_01226,2022-03-17,71900,2,0,0,71900,-71900,5350.0,76021.428571,43120.433333,-5350.0,16450.0,11976.233333,10100.0,down,train
corridor_01227,2022-03-18,10100,3,0,0,10100,-10100,71900.0,52750.0,39245.0,-71900.0,-9707.142857,13851.666667,17700.0,up,train
corridor_01228,2022-03-22,17700,2,0,0,17700,-17700,10100.0,33757.142857,39835.0,-10100.0,-33757.142857,13261.666667,4900.0,down,train
corridor_01229,2022-03-24,4900,1,0,0,4900,-4900,17700.0,29592.857143,39643.333333,-17700.0,-29592.857143,13453.333333,185350.0,up,train
corridor_01230,2022-03-25,185350,12,0,0,185350,-185350,4900.0,43521.428571,45705.0,-4900.0,-43521.428571,7391.666667,34750.0,down,train
corridor_01231,2022-03-28,34750,4,0,0,34750,-34750,185350.0,47150.0,45713.333333,-185350.0,-47150.0,5083.333333,1500.0,down,train
corridor_01232,2022-03-29,0,0,1500,1,1500,1500,34750.0,46600.0,45330.0,-34750.0,-46171.428571,5566.666667,123000.0,up,train
corridor_01233,2022-03-30,0,0,123000,5,123000,123000,1500.0,53900.0,47630.0,1500.0,-18328.571429,7866.666667,27450.0,down,train
corridor_01234,2022-03-31,8050,3,19400,2,27450,11350,123000.0,56378.571429,47045.0,123000.0,-15264.285714,6745.0,0.0,down,train
corridor_01235,2022-04-01,0,0,0,0,0,0,27450.0,53850.0,45078.333333,11350.0,-12735.714286,4778.333333,103000.0,up,train
corridor_01236,2022-04-01,103000,2,0,0,103000,-103000,0.0,67864.285714,46251.666667,0.0,-26750.0,-915.0,20000.0,down,train
corridor_01237,2022-04-06,0,0,20000,1,20000,20000,103000.0,44242.857143,46218.333333,-103000.0,2585.714286,451.666667,10400.0,down,train
corridor_01238,2022-04-11,10400,2,0,0,10400,-10400,20000.0,40764.285714,44898.333333,20000.0,6064.285714,1771.666667,68000.0,up,train
corridor_01239,2022-04-14,0,0,68000,3,68000,68000,10400.0,50264.285714,46898.333333,-10400.0,15564.285714,4305.0,11000.0,down,train
corridor_01240,2022-04-18,0,0,11000,1,11000,11000,68000.0,34264.285714,47265.0,68000.0,-435.714286,4671.666667,14000.0,up,train
corridor_01241,2022-04-20,0,0,14000,2,14000,14000,11000.0,32342.857143,47531.666667,11000.0,-57.142857,5338.333333,33000.0,up,train
corridor_01242,2022-04-23,0,0,33000,3,33000,33000,14000.0,37057.142857,48621.666667,14000.0,4657.142857,6448.333333,183100.0,up,train
corridor_01243,2022-04-25,0,0,183100,6,183100,183100,33000.0,48500.0,53858.333333,33000.0,45528.571429,13418.333333,317700.0,up,train
corridor_01244,2022-04-26,0,0,317700,8,317700,317700,183100.0,91028.571429,64131.666667,183100.0,88057.142857,23691.666667,262000.0,down,train
corridor_01245,2022-04-27,0,0,262000,1,262000,262000,317700.0,126971.428571,72393.333333,317700.0,126971.428571,32896.666667,216700.0,down,train
corridor_01246,2022-04-28,150700,3,66000,1,216700,-84700,262000.0,148214.285714,79293.333333,262000.0,105157.142857,30396.666667,45750.0,down,train
corridor_01247,2022-04-29,45750,3,0,0,45750,-45750,216700.0,153178.571429,80051.666667,-84700.0,97050.0,28105.0,0.0,down,train
corridor_01248,2022-05-01,0,0,0,0,0,0,45750.0,151178.571429,80051.666667,-45750.0,95050.0,28105.0,55600.0,up,train
corridor_01249,2022-05-06,55600,3,0,0,55600,-55600,0.0,154407.142857,75905.0,0.0,82392.857143,20251.666667,61200.0,up,train
corridor_01250,2022-05-10,61200,2,0,0,61200,-61200,55600.0,136992.857143,72178.333333,-55600.0,47492.857143,12445.0,33800.0,down,train
corridor_01251,2022-05-11,33800,3,0,0,33800,-33800,61200.0,96435.714286,68283.333333,-61200.0,-2721.428571,6296.666667,3400.0,down,train
corridor_01252,2022-05-12,3400,1,0,0,3400,-3400,33800.0,59492.857143,67261.666667,-33800.0,-40635.714286,7318.333333,37000.0,up,train
corridor_01253,2022-05-19,0,0,37000,2,37000,37000,3400.0,33821.428571,65566.666667,-3400.0,-23250.0,11480.0,3000.0,down,train
corridor_01254,2022-05-23,3000,1,0,0,3000,-3000,37000.0,27714.285714,65355.0,37000.0,-17142.857143,11691.666667,182600.0,up,train
corridor_01255,2022-05-24,0,0,182600,7,182600,182600,3000.0,53800.0,71263.333333,-3000.0,8942.857143,17956.666667,248000.0,up,train
corridor_01256,2022-05-25,0,0,248000,6,248000,248000,182600.0,81285.714286,77133.333333,182600.0,52314.285714,28620.0,196350.0,down,train
corridor_01257,2022-05-26,0,0,196350,4,196350,196350,248000.0,100592.857143,83341.666667,248000.0,89107.142857,35501.666667,23600.0,down,train
corridor_01258,2022-05-27,23600,2,0,0,23600,-23600,196350.0,99135.714286,83538.333333,196350.0,90564.285714,35305.0,0.0,down,train
corridor_01259,2022-06-01,0,0,0,0,0,0,23600.0,98650.0,83375.0,-23600.0,91050.0,35468.333333,19500.0,up,train
corridor_01260,2022-06-02,6000,1,13500,1,19500,7500,0.0,96150.0,77846.666667,0.0,86835.714286,41896.666667,22000.0,up,train
corridor_01261,2022-06-03,0,0,22000,1,22000,22000,19500.0,98864.285714,77421.666667,7500.0,90407.142857,43788.333333,83900.0,up,train
corridor_01262,2022-06-08,0,0,83900,5,83900,83900,22000.0,84764.285714,80168.333333,22000.0,76307.142857,46535.0,157900.0,up,train
corridor_01263,2022-06-09,0,0,157900,9,157900,157900,83900.0,71892.857143,81331.666667,83900.0,63435.714286,47698.333333,550.0,down,train
corridor_01264,2022-06-10,550,1,0,0,550,-550,157900.0,43921.428571,80435.0,157900.0,35307.142857,47301.666667,240000.0,up,train
corridor_01265,2022-06-16,240000,1,0,0,240000,-240000,550.0,74835.714286,88435.0,-550.0,4392.857143,39301.666667,49000.0,down,train
corridor_01266,2022-06-17,0,0,49000,3,49000,49000,240000.0,81835.714286,86635.0,-240000.0,11392.857143,44368.333333,110200.0,up,train
corridor_01267,2022-06-20,0,0,110200,7,110200,110200,49000.0,94792.857143,89641.666667,49000.0,26064.285714,47375.0,239500.0,up,train
corridor_01268,2022-06-21,0,0,239500,6,239500,239500,110200.0,125864.285714,97278.333333,110200.0,57135.714286,55705.0,292050.0,up,train
corridor_01269,2022-06-22,0,0,292050,10,292050,292050,239500.0,155600.0,104746.666667,239500.0,86871.428571,63173.333333,19000.0,down,train
corridor_01270,2022-06-23,0,0,19000,2,19000,19000,292050.0,135757.142857,105013.333333,292050.0,67028.571429,63440.0,324500.0,up,train
corridor_01271,2022-06-24,0,0,324500,8,324500,324500,19000.0,182035.714286,115363.333333,19000.0,113464.285714,73790.0,813000.0,up,train
corridor_01272,2022-06-27,0,0,813000,10,813000,813000,324500.0,263892.857143,141363.333333,324500.0,263892.857143,99790.0,938500.0,up,train
corridor_01273,2022-06-28,0,0,938500,10,938500,938500,813000.0,390964.285714,166543.333333,813000.0,390964.285714,124970.0,937500.0,down,train
corridor_01274,2022-06-29,0,0,937500,11,937500,937500,938500.0,509150.0,187203.333333,938500.0,509150.0,145630.0,418000.0,down,train
corridor_01275,2022-06-30,280500,2,137500,11,418000,-143000,937500.0,534650.0,192403.333333,937500.0,454507.142857,132130.0,0.0,down,train
corridor_01276,2022-07-01,0,0,0,0,0,0,418000.0,492928.571429,185180.0,-143000.0,412785.714286,134953.333333,659400.0,up,train
corridor_01277,2022-07-04,368700,4,290700,6,659400,-78000,0.0,584414.285714,205635.0,0.0,398928.571429,133878.333333,1035700.0,up,train
corridor_01278,2022-07-05,500,1,1035200,16,1035700,1034700,659400.0,686014.285714,240158.333333,-78000.0,500385.714286,168368.333333,871500.0,down,train
corridor_01279,2022-07-06,0,0,871500,12,871500,871500,1035700.0,694371.428571,267355.0,1034700.0,508742.857143,199271.666667,675550.0,down,train
corridor_01280,2022-07-07,0,0,675550,14,675550,675550,871500.0,656807.142857,287833.333333,871500.0,471178.571429,223830.0,296000.0,down,train
corridor_01281,2022-07-13,0,0,296000,4,296000,296000,675550.0,565164.285714,296573.333333,675550.0,379535.714286,234823.333333,198000.0,down,train
corridor_01282,2022-07-14,0,0,198000,7,198000,198000,296000.0,533735.714286,303060.0,296000.0,428250.0,241536.666667,453000.0,up,train
corridor_01283,2022-07-15,0,0,453000,7,453000,453000,198000.0,598450.0,316926.666667,198000.0,492964.285714,255403.333333,12600.0,down,train
corridor_01284,2022-07-18,12600,2,0,0,12600,-12600,453000.0,506050.0,317246.666667,453000.0,502307.142857,255083.333333,18500.0,up,train
corridor_01285,2022-07-19,0,0,18500,2,18500,18500,12600.0,360735.714286,311776.666667,-12600.0,357135.714286,249613.333333,25000.0,up,train
corridor_01286,2022-07-21,25000,2,0,0,25000,-25000,18500.0,239807.142857,304343.333333,18500.0,229064.285714,240513.333333,13950.0,down,train
corridor_01287,2022-07-29,13950,1,0,0,13950,-13950,25000.0,145292.857143,298263.333333,-25000.0,130564.285714,233503.333333,0.0,down,train
corridor_01288,2022-08-01,0,0,0,0,0,0,13950.0,103007.142857,297476.666667,-13950.0,88278.571429,234290.0,16500.0,up,train
corridor_01289,2022-08-01,0,0,16500,2,16500,16500,0.0,77078.571429,298026.666667,0.0,62350.0,234840.0,34500.0,up,train
corridor_01290,2022-08-02,0,0,34500,2,34500,34500,16500.0,17292.857143,298526.666667,16500.0,2564.285714,235740.0,12300.0,down,train
corridor_01291,2022-08-04,0,0,12300,3,12300,12300,34500.0,17250.0,298203.333333,34500.0,6121.428571,235416.666667,133250.0,up,train
corridor_01292,2022-08-11,133250,3,0,0,133250,-133250,12300.0,33642.857143,299848.333333,12300.0,-15557.142857,228178.333333,63000.0,down,train
corridor_01293,2022-08-17,63000,8,0,0,63000,-63000,133250.0,39071.428571,296685.0,-133250.0,-20985.714286,220815.0,55500.0,down,train
corridor_01294,2022-08-18,55500,2,0,0,55500,-55500,63000.0,45007.142857,298516.666667,-63000.0,-26921.428571,218983.333333,31350.0,down,train
corridor_01295,2022-08-19,31350,3,0,0,31350,-31350,55500.0,49485.714286,291561.666667,-55500.0,-31400.0,225938.333333,15950.0,down,train
corridor_01296,2022-08-22,15950,3,0,0,15950,-15950,31350.0,49407.142857,290460.0,-31350.0,-36035.714286,223773.333333,147300.0,up,train
corridor_01297,2022-08-25,147300,4,0,0,147300,-147300,15950.0,65521.428571,291696.666667,-15950.0,-62007.142857,215190.0,45000.0,down,train
corridor_01298,2022-08-26,45000,1,0,0,45000,-45000,147300.0,70192.857143,285213.333333,-147300.0,-70192.857143,205706.666667,5000.0,down,train
corridor_01299,2022-08-30,5000,1,0,0,5000,-5000,45000.0,51871.428571,275645.0,-45000.0,-51871.428571,195805.0,0.0,down,train
corridor_01300,2022-09-01,0,0,0,0,0,0,5000.0,42871.428571,275011.666667,-5000.0,-42871.428571,195171.666667,44200.0,up,train
corridor_01301,2022-09-01,0,0,44200,4,44200,44200,0.0,41257.142857,265668.333333,0.0,-28628.571429,185828.333333,114000.0,up,train
corridor_01302,2022-09-02,0,0,114000,2,114000,114000,44200.0,53064.285714,242368.333333,44200.0,-7864.285714,162528.333333,400.0,down,train
corridor_01303,2022-09-05,400,1,0,0,400,-400,114000.0,50842.857143,211098.333333,114000.0,-5642.857143,131231.666667,13750.0,up,train
corridor_01304,2022-09-08,13750,1,0,0,13750,-13750,400.0,31764.285714,180306.666667,-400.0,13435.714286,99523.333333,13800.0,up,train
corridor_01305,2022-09-14,13800,2,0,0,13800,-13800,13750.0,27307.142857,166833.333333,-13750.0,17892.857143,103830.0,82600.0,up,train
corridor_01306,2022-09-15,6000,1,76600,7,82600,70600,13800.0,38392.857143,169586.666667,-13800.0,28692.857143,106183.333333,20600.0,down,train
corridor_01307,2022-09-16,20600,3,0,0,20600,-20600,82600.0,41335.714286,148293.333333,70600.0,25750.0,108096.666667,28000.0,up,train
corridor_01308,2022-09-19,0,0,28000,1,28000,28000,20600.0,39021.428571,114703.333333,-20600.0,23435.714286,74540.0,47000.0,up,train
corridor_01309,2022-09-20,0,0,47000,1,47000,47000,28000.0,29450.0,87220.0,28000.0,13864.285714,47056.666667,48000.0,up,train
corridor_01310,2022-09-21,0,0,48000,1,48000,48000,47000.0,36250.0,66301.666667,47000.0,20778.571429,26138.333333,174650.0,up,train
corridor_01311,2022-09-22,140200,1,34450,2,174650,-105750,48000.0,59235.714286,62256.666667,48000.0,7635.714286,12746.666667,133000.0,down,train
corridor_01312,2022-09-23,0,0,133000,5,133000,133000,174650.0,76264.285714,60090.0,-105750.0,28607.142857,10580.0,1600.0,down,train
corridor_01313,2022-09-26,0,0,1600,1,1600,1600,133000.0,64692.857143,45043.333333,133000.0,18750.0,-4466.666667,20500.0,up,train
corridor_01314,2022-09-27,0,0,20500,2,20500,20500,1600.0,64678.571429,45306.666667,1600.0,24621.428571,-3363.333333,39400.0,up,train
corridor_01315,2022-09-28,0,0,39400,3,39400,39400,20500.0,66307.142857,46003.333333,20500.0,26250.0,-2666.666667,49000.0,up,train
corridor_01316,2022-09-29,0,0,49000,2,49000,49000,39400.0,66592.857143,46803.333333,39400.0,26535.714286,-200.0,143950.0,up,train
corridor_01317,2022-09-30,143950,7,0,0,143950,-143950,49000.0,80300.0,51136.666667,49000.0,-885.714286,-4533.333333,0.0,down,train
corridor_01318,2022-10-01,0,0,0,0,0,0,143950.0,55350.0,51136.666667,-143950.0,14221.428571,-4533.333333,4000.0,up,train
corridor_01319,2022-10-06,4000,1,0,0,4000,-4000,0.0,36921.428571,50720.0,0.0,-5350.0,-5216.666667,3000.0,down,train
corridor_01320,2022-10-07,3000,1,0,0,3000,-3000,4000.0,37121.428571,49670.0,-4000.0,-6007.142857,-6466.666667,140000.0,up,train
corridor_01321,2022-10-13,140000,8,0,0,140000,-140000,3000.0,54192.857143,53926.666667,-3000.0,-28935.714286,-11543.333333,15400.0,down,train
corridor_01322,2022-10-14,15400,2,0,0,15400,-15400,140000.0,50764.285714,49998.333333,-140000.0,-36764.285714,-7615.0,31000.0,up,train
corridor_01323,2022-10-17,31000,1,0,0,31000,-31000,15400.0,48192.857143,48931.666667,-15400.0,-48192.857143,-6548.333333,80750.0,up,train
corridor_01324,2022-10-20,80750,5,0,0,80750,-80750,31000.0,39164.285714,49773.333333,-31000.0,-39164.285714,-7390.0,26000.0,down,train
corridor_01325,2022-10-21,26000,1,0,0,26000,-26000,80750.0,42878.571429,49595.0,-80750.0,-42878.571429,-7211.666667,21000.0,down,train
corridor_01326,2022-10-24,0,0,21000,2,21000,21000,26000.0,45307.142857,49763.333333,-26000.0,-39307.142857,-5980.0,76500.0,up,train
corridor_01327,2022-10-27,57000,2,19500,1,76500,-37500,21000.0,55807.142857,47403.333333,21000.0,-44235.714286,-2320.0,14700.0,down,train
corridor_01328,2022-10-28,14700,3,0,0,14700,-14700,76500.0,37907.142857,46393.333333,-37500.0,-26335.714286,-1310.0,6500.0,down,train
corridor_01329,2022-10-31,6500,1,0,0,6500,-6500,14700.0,36635.714286,46443.333333,-14700.0,-25064.285714,-1360.0,0.0,down,train
corridor_01330,2022-11-01,0,0,0,0,0,0,6500.0,32207.142857,46443.333333,-6500.0,-20635.714286,-1360.0,145300.0,up,train
corridor_01331,2022-11-03,145300,1,0,0,145300,-145300,0.0,41428.571429,49813.333333,0.0,-29857.142857,-7676.666667,250.0,down,train
corridor_01332,2022-11-04,250,1,0,0,250,-250,145300.0,37750.0,46021.666667,-145300.0,-26178.571429,-11485.0,16250.0,up,train
corridor_01333,2022-11-07,0,0,16250,1,16250,16250,250.0,37071.428571,46550.0,-250.0,-26857.142857,-10930.0,26500.0,up,train
corridor_01334,2022-11-08,0,0,26500,5,26500,26500,16250.0,29928.571429,46975.0,16250.0,-17714.285714,-9588.333333,11500.0,down,train
corridor_01335,2022-11-10,0,0,11500,2,11500,11500,26500.0,29471.428571,46898.333333,26500.0,-13971.428571,-8745.0,21500.0,up,train
corridor_01336,2022-11-24,2000,1,19500,2,21500,17500,11500.0,31614.285714,44861.666667,11500.0,-10542.857143,-10515.0,0.0,down,train
corridor_01337,2022-12-01,0,0,0,0,0,0,21500.0,31614.285714,44175.0,17500.0,-10542.857143,-9828.333333,565250.0,up,train
corridor_01338,2022-12-01,0,0,565250,4,565250,565250,0.0,91607.142857,62083.333333,0.0,90964.285714,8080.0,494350.0,down,train
corridor_01339,2022-12-02,97350,1,397000,10,494350,299650,565250.0,162192.857143,76995.0,565250.0,133807.142857,16501.666667,98200.0,down,train
corridor_01340,2022-12-05,98200,1,0,0,98200,-98200,494350.0,173900.0,78668.333333,299650.0,117457.142857,11628.333333,99700.0,up,train
corridor_01341,2022-12-06,99700,2,0,0,99700,-99700,98200.0,184357.142857,76170.0,-98200.0,99428.571429,11830.0,94150.0,down,train
corridor_01342,2022-12-07,94150,3,0,0,94150,-94150,99700.0,196164.285714,74875.0,-99700.0,84335.714286,4258.333333,62500.0,down,train
corridor_01343,2022-12-08,62500,6,0,0,62500,-62500,94150.0,202021.428571,76905.0,-94150.0,72907.142857,2121.666667,249450.0,up,train
corridor_01344,2022-12-09,139450,1,110000,1,249450,-29450,62500.0,237657.142857,84536.666667,-62500.0,68700.0,456.666667,201650.0,down,train
corridor_01345,2022-12-12,116650,1,85000,1,201650,-31650,249450.0,185714.285714,89945.0,-29450.0,-16571.428571,-1911.666667,179100.0,down,train
corridor_01346,2022-12-13,100100,1,79000,1,179100,-21100,201650.0,140678.571429,94281.666667,-31650.0,-62392.857143,-4248.333333,222600.0,up,train
corridor_01347,2022-12-14,139600,1,83000,1,222600,-56600,179100.0,158450.0,96903.333333,-21100.0,-56450.0,-1336.666667,101900.0,down,train
corridor_01348,2022-12-16,44400,2,57500,1,101900,13100,222600.0,158764.285714,100300.0,-56600.0,-40335.714286,-900.0,56000.0,down,train
corridor_01349,2022-12-19,14000,1,42000,2,56000,28000,101900.0,153314.285714,102033.333333,13100.0,-22885.714286,166.666667,7000.0,down,train
corridor_01350,2022-12-20,0,0,7000,2,7000,7000,56000.0,145385.714286,102166.666667,28000.0,-12957.142857,500.0,103900.0,up,train
corridor_01351,2022-12-22,97000,2,6900,2,103900,-90100,7000.0,124592.857143,100963.333333,7000.0,-21621.428571,2163.333333,550.0,down,train
corridor_01352,2022-12-23,550,1,0,0,550,-550,103900.0,95864.285714,100468.333333,-90100.0,-17178.571429,2658.333333,28000.0,up,train
corridor_01353,2022-12-26,28000,1,0,0,28000,-28000,550.0,74278.571429,100368.333333,-550.0,-18164.285714,2758.333333,10000.0,down,train
corridor_01354,2022-12-27,0,0,10000,1,10000,10000,28000.0,43907.142857,98010.0,-28000.0,-8650.0,5783.333333,112600.0,up,train
corridor_01355,2022-12-29,0,0,112600,4,112600,112600,10000.0,45435.714286,100896.666667,10000.0,5564.285714,10403.333333,276800.0,up,train
corridor_01356,2022-12-30,165600,3,111200,5,276800,-54400,112600.0,76978.571429,109423.333333,112600.0,-6207.142857,7890.0,225000.0,down,train
corridor_01357,2022-12-31,141200,2,83800,4,225000,-57400,276800.0,108121.428571,114373.333333,-54400.0,-15407.142857,7226.666667,0.0,down,train
corridor_01358,2023-01-01,0,0,0,0,0,0,225000.0,93278.571429,113883.333333,-57400.0,-2535.714286,7716.666667,117200.0,up,validation
corridor_01359,2023-01-03,0,0,117200,4,117200,117200,0.0,109942.857143,117573.333333,0.0,14285.714286,11840.0,181000.0,up,validation
corridor_01360,2023-01-04,0,0,181000,4,181000,181000,117200.0,131800.0,123606.666667,117200.0,44142.857143,17873.333333,308900.0,up,validation
corridor_01361,2023-01-05,0,0,308900,14,308900,308900,181000.0,174500.0,129060.0,181000.0,86842.857143,33013.333333,71000.0,down,validation
corridor_01362,2023-01-06,0,0,71000,2,71000,71000,308900.0,168557.142857,131418.333333,308900.0,80900.0,35388.333333,130000.0,up,validation
corridor_01363,2023-01-09,0,0,130000,4,130000,130000,71000.0,147585.714286,135210.0,71000.0,107242.857143,39180.0,94500.0,down,validation
corridor_01364,2023-01-10,0,0,94500,2,94500,94500,130000.0,128942.857143,137476.666667,130000.0,128942.857143,41446.666667,72000.0,down,validation
